architecture,task_id,level,question,ground_truth,predicted,score,correct,partial,failure_cat,steps,tool_calls,tokens,time_sec,tool_usage,strategy,trace
hybrid,77,easy,What country does Waterford crystal come from?,Ireland,Ireland.,1.0,True,False,correct,3,3,264,30.1,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD. THE ANSWER IS A SPECIFIC AND FACTUAL RESPONSE | Final:REWOO
hybrid,78,easy,Who was the Georgia Peach?,Ty Cobb,An American adult film actress.,0.0,False,False,knowledge_gap,3,3,228,6.22,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER IS SPECIFIC AND FACTUAL, DIRECTLY | Final:REWOO"
hybrid,79,easy,What railway line is green on the traditional map of the London Underground (Tube)?,District Line,The District Line is green on the traditional map of the London Underground (Tube).,0.0,False,False,knowledge_gap,3,1,401,18.48,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD

THE ANSWER IS SPECIFIC AND FACTUAL, DIRECTLY | Final:REACT"
hybrid,80,medium,"What were Scotsmen prohibited from wearing 1746-1782 under the Highland Garb Act, after the rising i",Tartan,"Highland dress, specifically kilts and tartans.",1.0,True,False,correct,3,3,499,7.14,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER IS SPECIFIC, FACTUAL, AND | Final:REWOO"
hybrid,81,hard,The Black Hawk War was for possession of lands east of the Mississippi. In which modern day state wa,Illinois,Illinois.,1.0,True,False,correct,3,3,689,23.77,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD. THE ANSWER ""ILLINOIS"" IS A | Final:REWOO"
hybrid,82,easy,"Who won the Best Actress Oscar for the 1988 film, The Accused?",Jodie Foster,Cher.,0.0,False,False,knowledge_gap,3,3,260,5.56,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""CHER"" IS A | Final:REWOO"
hybrid,83,medium,"The fictitious station of Walford East, which features in the UK television series ‘Eastenders’, rep",Bromley-By-Bow,There is no evidence to provide an answer.,0.0,False,False,knowledge_gap,3,3,267,5.58,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER IS SPECIFIC AND FACTUAL, STATING | Final:REWOO"
hybrid,84,easy,"""""""Yabba dabba doo"""" was a catch-phrase in which cartoon series?""",The Flintstones,The Flintstones.,1.0,True,False,correct,3,1,76,4.49,{'wikipedia': 1},REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,85,easy,"Vijay Singh, a US Masters champion, comes from where?",Fiji,Fiji.,1.0,True,False,correct,3,3,431,17.75,"{'web_search': 2, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""FIJI"" IS A | Final:REWOO"
hybrid,86,easy,What is the equivalent rank in the British Army of the German rank Oberst?,COLONEL,The equivalent rank in the British Army of the German rank Oberst is Colonel.,0.0,False,False,knowledge_gap,3,1,304,14.16,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD. 

THE ANSWER IS A DIRECT AND SPECIFIC | Final:REACT"
hybrid,87,easy,The razorbill and guillemot are members of which bird family?,AUK,The bird family that includes the razorbill and guillemot is Alcidae.,0.0,False,False,knowledge_gap,3,3,453,8.72,"{'web_search': 2, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER IS SPECIFIC (ALCIDAE | Final:REWOO"
hybrid,88,easy,"Which jockey, later famous in another sphere, rode Devon Loch in the 1956 Grand National?",DICK FRANCIS,There is no evidence to answer this question.,0.0,False,False,knowledge_gap,3,3,412,12.49,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""THERE IS NO EVIDENCE TO | Final:REWOO"
hybrid,89,easy,Which is the only US state to begin with the letter ‘U’?,Utah,Utah,1.0,True,False,correct,3,3,214,4.67,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""UTAH"" IS A | Final:REWOO"
hybrid,90,easy,Jimmy Wales and Larry Sanger founded which website in 2001?,Wikipedia,Wikipedia.,1.0,True,False,correct,3,3,236,6.37,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,91,easy,The Inca people lived in which continent before conquest by the Spanish?,South America,America.,1.0,True,False,correct,3,3,556,28.75,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""AMERICA"" IS A CONTINENT | Final:REWOO"
hybrid,92,easy,Elliot Carver is the villain in which James Bond film?,Tomorrow Never Dies,Tomorrow Never Dies.,1.0,True,False,correct,3,3,504,5.14,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,93,medium,"In physics, what is a substance that continually deforms/flows under applied stress, including liqui",Fluid,Fluids.,1.0,True,False,correct,3,4,331,13.23,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""FLUIDS"" IS A | Final:REWOO"
hybrid,94,easy,Who is the current (Jan 2014) Secretary of State for Education?,Michael Gove,"But since you asked for the current (Jan 2014) Secretary of State for Education, I would assume it",0.0,False,False,knowledge_gap,3,1,386,19.22,{'web_search': 1},REWOO→REFLEXION,"Classified:REWOO | Quality:POOR

REASON: THE ANSWER PROVIDED (B | Final:REWOO→REFLEXION"
hybrid,95,hard,"Which event held in Alberta, Canada, which bills itself as The Greatest Outdoor Show on Earth, is a ",The Calgary Stampede,The Calgary Stampede.,1.0,True,False,correct,3,3,222,6.31,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,96,medium,"Which American wit said, 'This is not a novel to be tossed aside lightly. It should be thrown with g",Dorothy Parker,The final answer is Douglas Adams.,0.0,False,False,knowledge_gap,3,1,127,15.65,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD

THE ANSWER PROVIDED, ""DOUGLAS ADAMS | Final:REACT"
hybrid,97,easy,"""What profession requires the artist to know about """"F stops""""?""",Photography,Nature Photography.,1.0,True,False,correct,3,3,537,5.75,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""NATURE PHOTOGRAPHY"" IS A | Final:REWOO"
hybrid,98,medium,"In Wagner's opera 'Das Rheingold', what was the name of the dwarf who stole the gold from the 'Rhine",'ALBERICH',Alberich.,1.0,True,False,correct,3,3,393,17.36,"{'web_search': 2, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""ALBERICH"" IS | Final:REWOO"
hybrid,99,medium,"In 2005, Dan Wheldon became the first British competitor to win what event in over 30 years?",Indianapolis 500,The IndyCar Series.,0.0,False,False,knowledge_gap,3,3,547,16.78,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
smart,0,easy,Who released a 2011 album entitled ‘Born This Way’?,Lady Gaga,Lady Gaga,1.0,True,False,correct,2,3,241,5.99,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,1,easy,What was the nationality of composer Frederic Chopin?,Polish,The nationality of composer Frederic Chopin is Polish.,1.0,True,False,correct,2,2,377,6.06,"{'web_search': 1, 'wikipedia': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,2,easy,"""What purple berry from South America has been promoted as a """"superfood""""?""",Açaí berry,Purple corn.,0.0,False,False,knowledge_gap,2,3,254,14.55,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO(disagreed),Cascade:REACT→REWOO(disagreed)
smart,3,easy,For which county did Ted Dexter play cricket for most of his career?,Sussex,Sussex,1.0,True,False,correct,2,3,361,4.89,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,4,easy,"A kittel, or kitl, is what, traditionally worn by male Jews?",Burial shroud,"A kittel is traditionally worn by male Jews on holidays, in the synagogue or at home when leading the Passover seder.",0.0,False,False,knowledge_gap,3,1,344,17.48,{'web_search': 1},REACT→REWOO,Cascade:REACT→REWOO
smart,5,easy,Thomas Hardy's famous novel is 'Far from the Madding (What?)'?,Crowd,Crowd,1.0,True,False,correct,2,3,261,12.65,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,6,easy,Bernie Ecclestone and Flavio Briatore were at one time co-owners of which Premier League club?,QUEENS PARK RANGERS,Queens Park Rangers.,1.0,True,False,correct,2,3,250,5.96,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,7,medium,Which BBC2 comedy is set around the church of St Saviours in the Marshes in Hackney?,REV,"St Leonard's in Shoreditch, east London.",0.0,False,False,knowledge_gap,2,3,420,21.59,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO(disagreed),Cascade:REACT→REWOO(disagreed)
smart,8,easy,Which Holiday movie favourite featured a character called Kevin McCallister?,Home Alone,Home Alone.,1.0,True,False,correct,2,4,429,12.62,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,9,medium,Which Chilean socialist leader was deposed and killed by General Pinochet during a U.S. backed coup ,(Salvador) Allende,Salvador Allende.,1.0,True,False,correct,2,3,690,28.59,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,10,easy,"""Who wrote the TV series """"Pennies From Heaven"""", and """"The Singing Detective""""?""",DENNIS POTTER,Dennis Potter.,1.0,True,False,correct,2,2,497,10.2,"{'web_search': 1, 'wikipedia': 1}",REACT→REWOO,Cascade:REACT→REWOO
smart,11,easy,An alkali turns red litmus paper what colour/color?,Blue,Blue,1.0,True,False,correct,2,3,340,21.16,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,12,easy,What fictional spy show showcases the dysfunctional International Secret Intelligence Service (ISIS),Archer,Archer (2009 TV series),1.0,True,False,correct,2,3,269,11.65,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(rewoo weak),Cascade:REACT(rewoo weak)
smart,13,easy,To whom did the risen Jesus say 'Touch me not'?,Mary Magdelene,The risen Jesus said 'Touch me not' to Mary Magdalene.,0.0,False,False,knowledge_gap,2,4,735,25.12,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,14,medium,Why was Korean short-track speedskater Kim Dong-Sung disqualified from the men's 1500 metre final at,Cross-tracking,There is no evidence to explain why Kim Dong-Sung was disqualified from the men's 1500 metre final at the 2000 Olympics.,0.0,False,False,multi_step_failure,3,1,344,16.21,{'web_search': 1},REACT→REWOO,Cascade:REACT→REWOO
smart,15,medium,Which was the first group to have a number one hit in the USA for Motown Records?,The Marvelettes,There is no evidence to provide an answer based on the given information.,0.0,False,False,knowledge_gap,3,1,402,20.68,{'web_search': 1},REACT→REWOO,Cascade:REACT→REWOO
smart,16,easy,Where are the police called heddlu?,Wales,Wales.,1.0,True,False,correct,2,3,296,5.08,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,17,medium,"""Which horse race meeting, for """"The Gold Cup"""", was first run in 1711 and is held on 7 June each ye",Royal Ascot,There is no evidence to support an answer.,0.0,False,False,knowledge_gap,2,4,409,31.31,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO(disagreed),Cascade:REACT→REWOO(disagreed)
smart,18,hard,"In which city can you visit the Luigi Ferraris Stadium, the gardens of the Villa Durazzo-Pallavicini",Genoa,"The city where you can visit these attractions is Genoa, Italy.",0.0,False,False,knowledge_gap,2,3,414,9.67,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,19,easy,According to Latin grammatical rules what is the singular of candelabra?,Candelabrum,candelabrum,1.0,True,False,correct,2,3,540,16.58,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,20,easy,What island is shared by Haiti and the Dominican Republic?,Hispaniola,Hispaniola,1.0,True,False,correct,2,3,536,8.94,"{'wikipedia': 1, 'web_search': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,21,medium,What is the short metonymic name of the chief usher of the Lord Chamberlain's department of the UK H,Black Rod,Black Rod,1.0,True,False,correct,2,4,434,8.67,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO(disagreed),Cascade:REACT→REWOO(disagreed)
smart,22,medium,"Which type of bird is named after Thomas Bewick, an English engraver and ornithologist, who speciali",A SWAN,Wren,0.0,False,False,knowledge_gap,2,3,285,15.14,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,23,easy,"""By what 4 letter word is the """"bulb"""" of a crocus more correctly known?""",Corm,TUBER,0.0,False,False,knowledge_gap,2,3,266,5.74,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,24,easy,Which Scot was Glenn Hoddle's assistant in the 'England job'?,JOHN GORMAN,There is no evidence to answer the question.,0.0,False,False,knowledge_gap,2,4,369,27.37,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO(disagreed),Cascade:REACT→REWOO(disagreed)
smart,25,hard,"What is the term for the attribution of human characteristics to non-human creatures and beings, phe",Anthropomorphism,The attribution of human characteristics to non-human creatures and beings.,0.0,False,False,knowledge_gap,2,3,416,6.71,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO(disagreed),Cascade:REACT→REWOO(disagreed)
smart,26,easy,What is the traditional Maori greeting in which people press noses together?,Hongi,There is no evidence provided to answer the question.,0.0,False,False,knowledge_gap,2,3,670,31.51,"{'wikipedia': 1, 'web_search': 1, 'calculator': 1}",REACT→REWOO,Cascade:REACT→REWOO
smart,27,easy,What colour is the star on the national flag of Liberia?,WHITE,White,1.0,True,False,correct,2,3,301,9.82,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,28,easy,Who on TV is the Naked Chef,Jamie Oliver,James Trevor Oliver,0.0,False,False,knowledge_gap,2,3,220,25.88,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO(disagreed),Cascade:REACT→REWOO(disagreed)
smart,29,easy,What was the middle name of ex-US President Gerald Ford?,Rudolph,The middle name of ex-US President Gerald Ford was Rudolph.,0.0,False,False,knowledge_gap,2,3,284,6.71,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,30,easy,In music theory what is the relative minor chord of C major?,A minor,The relative minor chord of C major is A minor.,1.0,True,False,correct,2,3,345,6.0,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO,Cascade:REACT→REWOO
smart,31,easy,"In October 2015, which city was named by VisitEngland as the ‘Home of English Sport’?",Nottingham,Nottingham.,1.0,True,False,correct,2,3,267,16.99,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,32,medium,What is the name of the Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth,Lord Flashheart,Lord Flashheart,1.0,True,False,correct,2,2,493,11.8,"{'wikipedia': 1, 'web_search': 1}",REACT(rewoo weak),Cascade:REACT(rewoo weak)
smart,33,easy,What literally means ‘submission to God’ in Arabic?,Islam,Islam,1.0,True,False,correct,2,3,551,24.7,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,34,easy,What ancient monument and tourist attraction would you see at Carnac in northern France?,Menhirs,The Carnac stones.,0.0,False,False,knowledge_gap,2,3,593,5.55,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,35,easy,In which town is the most northerly cricket Test venue in the world?,Chester le Street,There is no evidence to answer this question.,0.0,False,False,knowledge_gap,2,3,226,19.29,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO,Cascade:REACT→REWOO
smart,36,easy,What number on the BeauforT Scale equates to a gale?,8,Beaufort force 8.,1.0,True,False,correct,2,3,312,5.28,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO,Cascade:REACT→REWOO
smart,37,hard,The first civilians executed for espionage in the United States for passing atomic bomb secrets to t,Julius and Ethel Rosenberg,Julius and Ethel Rosenberg,1.0,True,False,correct,2,3,275,30.75,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,38,easy,What have you lost if you are suffering from anosmia,Sense of smell,Your sense of smell.,1.0,True,False,correct,2,3,241,5.0,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,39,easy,What is the name of Tokyo's seaport ?,YOKOHAMA,The Port of Tokyo,0.0,False,False,knowledge_gap,2,3,323,5.17,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,40,easy,What is the title of the chief of a lifeboat crew,Coxswain,There is no evidence to provide an answer.,0.0,False,False,knowledge_gap,2,3,258,15.28,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT→REWOO(disagreed),Cascade:REACT→REWOO(disagreed)
smart,41,easy,A frugivore feeds on what?,Fruit,Fruits,1.0,True,False,correct,2,3,235,10.32,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,42,easy,In which film does crooked computer programmer Dennis Nedry cause havoc?,Jurassic Park,**Jurassic Park (1993)**,1.0,True,False,correct,2,3,217,4.41,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(confirmed),Cascade:REACT(confirmed)
smart,43,easy,By the year 2010 there were roughly how many bicycles worldwide?,1 billion,There were more than 1 billion bicycles worldwide by the year 2010.,0.0,False,False,multi_step_failure,2,3,541,25.02,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(rewoo weak),Cascade:REACT(rewoo weak)
smart,44,easy,"According to the Scaffold song 'Lily the Pink', who had 'terrible freckles'?",Jennifer Eccles,Jennifer Eccles,1.0,True,False,correct,2,3,310,6.41,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REACT(rewoo weak),Cascade:REACT(rewoo weak)
